"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U870","2020-03-06 14:00:00","474.000","99.000","0.600","16.200","0.900","963.300","","1.500","-99.000","-99.000","-99.000","18.500","","11.600",""
"C0A520","2020-03-06 14:00:00","48.000","223.000","1.400","21.700","0.690","1010.700","","0.000","-99.000","-99.000","-99.000","23.600","","15.000",""
"C0X130","2020-03-06 14:00:00","27.000","308.000","1.000","24.100","0.620","1011.700","","0.000","-99.000","-99.000","-99.000","24.700","","16.400",""
"C0V400","2020-03-06 14:00:00","56.000","295.000","4.000","24.300","0.640","1007.800","","0.000","-99.000","-99.000","-99.000","24.900","","16.800",""
"C0UA40","2020-03-06 14:00:00","1121.000","38.000","1.100","12.900","0.990","891.100","","0.000","-99.000","-99.000","-99.000","15.600","","9.000",""
"C0G720","2020-03-06 14:00:00","50.000","224.000","1.700","22.800","0.650","1009.200","","0.000","-99.000","-99.000","-99.000","24.000","","14.400",""
"C0G890","2020-03-06 14:00:00","24.000","13.000","4.000","22.000","0.800","1012.600","","0.000","-99.000","-99.000","-99.000","22.100","","15.100",""
"C0I540","2020-03-06 14:00:00","3344.000","-99.000","-99.000","2.300","1.000","681.700","","-99.000","-99.000","-99.000","-99.000","3.200","","0.100",""
"C0K390","2020-03-06 14:00:00","31.000","301.000","2.000","22.700","0.670","1011.800","","0.000","-99.000","-99.000","-99.000","23.200","","14.800",""
"C0T9A0","2020-03-06 14:00:00","498.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AH40","2020-03-06 14:00:00","426.000","9.000","2.100","18.400","0.890","966.000","","0.000","8.800","33.000","","18.500","","12.300",""
"C0X280","2020-03-06 14:00:00","22.000","360.000","4.500","21.400","0.730","1013.100","","0.000","-99.000","-99.000","-99.000","21.400","","15.500",""
"C0V620","2020-03-06 14:00:00","18.000","307.000","2.400","23.000","0.690","1013.200","","0.000","-99.000","-99.000","-99.000","23.300","","16.900",""
"C0H960","2020-03-06 14:00:00","120.000","227.000","2.900","24.300","0.610","1000.100","","0.000","-99.000","-99.000","-99.000","24.900","","15.000",""
"C0M530","2020-03-06 14:00:00","1385.000","190.000","0.700","14.100","0.990","869.500","","0.000","-99.000","-99.000","-99.000","17.600","","11.500",""
"C0R170","2020-03-06 14:00:00","26.000","246.000","1.400","27.100","0.520","1011.900","","0.000","-99.000","-99.000","-99.000","28.100","","17.900",""
"C0I420","2020-03-06 14:00:00","305.000","217.000","2.300","24.400","0.610","979.900","","0.000","-99.000","-99.000","-99.000","24.700","","14.900",""
"C0A930","2020-03-06 14:00:00","216.000","144.000","1.200","17.500","0.950","990.200","","0.000","-99.000","-99.000","-99.000","17.500","","12.800",""
"C0F9M0","2020-03-06 14:00:00","230.000","311.000","1.800","21.300","0.680","988.800","","0.000","-99.000","-99.000","-99.000","22.600","","13.300",""
"C0AC40","2020-03-06 14:00:00","1079.000","130.000","1.200","12.400","0.990","894.600","","1.500","-99.000","-99.000","-99.000","12.400","","7.300",""
"C0AI00","2020-03-06 14:00:00","188.000","46.000","0.400","22.000","0.760","995.200","","0.000","-99.000","-99.000","-99.000","24.800","","13.100",""
"C0T9M0","2020-03-06 14:00:00","92.000","99.000","1.100","22.500","0.780","1008.300","","0.000","-99.000","-99.000","-99.000","25.400","","15.500",""
"C0S960","2020-03-06 14:00:00","32.000","47.000","2.600","22.700","0.710","1012.900","","0.000","-99.000","-99.000","-99.000","23.400","","18.600",""
"C0K430","2020-03-06 14:00:00","30.000","307.000","2.200","22.100","0.700","1013.000","","0.000","-99.000","-99.000","-99.000","23.000","","14.900",""
"C0Z170","2020-03-06 14:00:00","199.000","0.000","0.200","23.500","0.580","995.100","","0.000","-99.000","-99.000","-99.000","23.500","","15.900",""
"C0Z100","2020-03-06 14:00:00","36.000","114.000","0.700","22.900","0.690","1014.000","","0.000","-99.000","-99.000","-99.000","23.300","","16.000",""
"C0U710","2020-03-06 14:00:00","1942.000","256.000","0.500","13.200","0.900","808.600","","0.000","-99.000","-99.000","-99.000","17.600","","6.300",""
"C0SA30","2020-03-06 14:00:00","92.000","48.000","1.600","21.100","0.760","1007.400","","0.000","-99.000","-99.000","-99.000","21.700","","17.400",""
"C0V500","2020-03-06 14:00:00","6.000","281.000","0.700","24.500","0.670","1013.000","","0.000","-99.000","-99.000","-99.000","24.600","","18.700",""
"CM0160","2020-03-06 14:00:00","159.000","280.000","1.600","28.700","0.470","998.300","","0.000","-99.000","-99.000","-99.000","28.700","","14.100",""
"C0V350","2020-03-06 14:00:00","36.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0W120","2020-03-06 14:00:00","58.000","-99.000","-99.000","18.100","0.830","1009.500","","0.000","-99.000","-99.000","-99.000","18.800","","17.300",""
"C0R470","2020-03-06 14:00:00","103.000","240.000","1.600","27.100","0.490","1003.400","","0.000","-99.000","-99.000","-99.000","27.100","","18.300",""
"C0M770","2020-03-06 14:00:00","164.000","248.000","1.400","21.600","0.750","996.100","","0.000","-99.000","-99.000","-99.000","23.000","","14.100",""
"C0S930","2020-03-06 14:00:00","248.000","280.000","0.300","21.500","0.660","988.600","","0.000","-99.000","-99.000","-99.000","22.300","","15.300",""
"C0F9Y0","2020-03-06 14:00:00","3313.000","268.000","2.000","6.600","0.730","685.500","","0.000","9.300","337.000","","8.700","","0.300",""
"C0E790","2020-03-06 14:00:00","344.000","292.000","3.000","21.200","0.790","975.300","","0.000","-99.000","-99.000","-99.000","21.900","","13.300",""
"C0O810","2020-03-06 14:00:00","161.000","330.000","0.900","24.400","0.820","997.800","","0.000","-99.000","-99.000","-99.000","24.900","","16.200",""
"C0R520","2020-03-06 14:00:00","18.000","275.000","3.500","25.100","0.710","1013.000","","0.000","-99.000","-99.000","-99.000","25.500","","18.800",""
"C0G880","2020-03-06 14:00:00","92.000","283.000","1.300","24.300","0.650","1005.000","","0.000","-99.000","-99.000","-99.000","24.300","","15.200",""
"C0R260","2020-03-06 14:00:00","76.000","297.000","0.900","26.000","0.590","1006.100","","0.000","-99.000","-99.000","-99.000","27.800","","18.000",""
"C0U950","2020-03-06 14:00:00","1012.000","127.000","5.900","12.500","1.000","904.500","","3.500","-99.000","-99.000","-99.000","13.100","","8.700",""
"C0O860","2020-03-06 14:00:00","38.000","342.000","2.000","24.300","0.650","1010.300","","0.000","-99.000","-99.000","-99.000","24.400","","15.900",""
"C0R320","2020-03-06 14:00:00","7.000","73.000","7.800","26.200","0.600","1014.500","","0.000","-99.000","-99.000","-99.000","26.800","","20.100",""
"C0S980","2020-03-06 14:00:00","901.000","48.000","0.700","17.900","0.870","915.700","","0.000","-99.000","-99.000","-99.000","19.400","","11.900",""
"C0X110","2020-03-06 14:00:00","20.000","352.000","3.800","23.000","0.630","1013.300","","0.000","-99.000","-99.000","-99.000","23.100","","17.200",""
"C0V310","2020-03-06 14:00:00","46.000","211.000","1.500","27.600","0.410","1008.400","","0.000","-99.000","-99.000","-99.000","27.600","","18.400",""
"C0G620","2020-03-06 14:00:00","110.000","234.000","1.400","25.300","0.580","1002.200","","0.000","-99.000","-99.000","-99.000","25.600","","14.100",""
"C0AD50","2020-03-06 14:00:00","84.000","282.000","1.600","20.800","0.880","1006.800","","0.000","-99.000","-99.000","-99.000","23.300","","14.900",""
"C0A9A0","2020-03-06 14:00:00","24.000","47.000","2.300","22.000","0.740","1013.100","","0.000","7.700","33.000","","23.000","","14.500",""
"C0O830","2020-03-06 14:00:00","127.000","318.000","2.500","25.700","0.580","1000.900","","0.000","-99.000","-99.000","-99.000","26.600","","15.500",""
"C0S760","2020-03-06 14:00:00","1621.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X160","2020-03-06 14:00:00","26.000","273.000","2.900","23.900","0.630","1012.700","","0.000","-99.000","-99.000","-99.000","24.200","","17.100",""
"C0C490","2020-03-06 14:00:00","157.000","335.000","0.700","19.800","0.750","997.700","","0.000","-99.000","-99.000","-99.000","21.600","","14.400",""
"C0F970","2020-03-06 14:00:00","145.000","232.000","1.900","23.600","0.590","997.800","","0.000","-99.000","-99.000","-99.000","23.600","","14.900",""
"C0R440","2020-03-06 14:00:00","1654.000","141.000","0.800","12.500","1.000","835.500","","0.000","-99.000","-99.000","-99.000","13.600","","8.100",""
"C0M690","2020-03-06 14:00:00","33.000","257.000","1.900","22.800","0.640","1010.700","","0.000","-99.000","-99.000","-99.000","23.600","","14.700",""
"C0V690","2020-03-06 14:00:00","30.000","304.000","5.200","22.600","0.750","1012.300","","0.000","-99.000","-99.000","-99.000","23.400","","18.000",""
"C0Z210","2020-03-06 14:00:00","126.000","171.000","1.400","22.000","0.610","1002.900","","0.000","-99.000","-99.000","-99.000","22.800","","15.000",""
"C0U770","2020-03-06 14:00:00","5.000","163.000","3.300","21.500","0.720","1016.600","","0.000","-99.000","-99.000","-99.000","22.100","","15.400",""
"C0Z080","2020-03-06 14:00:00","298.000","20.000","1.100","22.700","0.730","982.100","","0.000","-99.000","-99.000","-99.000","23.000","","13.500",""
"C0G640","2020-03-06 14:00:00","17.000","359.000","2.800","23.000","0.700","1016.500","","0.000","-99.000","-99.000","-99.000","23.700","","14.600",""
"C0X200","2020-03-06 14:00:00","61.000","313.000","2.300","24.200","0.620","1007.800","","0.000","-99.000","-99.000","-99.000","24.200","","15.200",""
"C0U900","2020-03-06 14:00:00","63.000","38.000","2.200","19.700","0.840","1010.800","","0.000","-99.000","-99.000","-99.000","20.400","","14.000",""
"C0Z230","2020-03-06 14:00:00","31.000","194.000","5.100","21.200","0.690","1014.100","","0.000","-99.000","-99.000","-99.000","21.800","","16.700",""
"C0F9O0","2020-03-06 14:00:00","175.000","312.000","1.000","23.300","0.680","995.100","","0.000","-99.000","-99.000","-99.000","25.100","","14.500",""
"C0C540","2020-03-06 14:00:00","46.000","354.000","1.000","20.900","0.710","1010.600","","0.000","-99.000","-99.000","-99.000","21.300","","14.400",""
"C0G770","2020-03-06 14:00:00","15.000","348.000","1.500","23.600","0.680","1013.800","","0.000","-99.000","-99.000","-99.000","23.900","","15.700",""
"C0V670","2020-03-06 14:00:00","20.000","281.000","2.200","23.900","0.640","1012.800","","0.000","-99.000","-99.000","-99.000","24.400","","17.600",""
"C0A870","2020-03-06 14:00:00","685.000","37.000","3.800","15.200","1.000","936.600","","0.500","-99.000","-99.000","-99.000","15.700","","9.800",""
"C0R220","2020-03-06 14:00:00","23.000","257.000","3.300","25.500","0.720","1012.400","","0.000","-99.000","-99.000","-99.000","25.900","","18.600",""
"C0Z220","2020-03-06 14:00:00","589.000","95.000","1.600","18.000","0.890","951.000","","0.000","-99.000","-99.000","-99.000","20.400","","12.500",""
"C0D560","2020-03-06 14:00:00","147.000","0.000","0.200","19.900","0.710","999.500","","0.000","-99.000","-99.000","-99.000","19.900","","14.200",""
"C0I380","2020-03-06 14:00:00","258.000","265.000","2.700","23.300","0.690","984.800","","0.000","-99.000","-99.000","-99.000","24.600","","14.700",""
"C0Z020","2020-03-06 14:00:00","211.000","197.000","2.000","21.600","0.830","991.300","","0.000","-99.000","-99.000","-99.000","21.600","","15.200",""
"C0Z190","2020-03-06 14:00:00","62.000","150.000","2.000","20.400","0.950","1009.600","","0.000","-99.000","-99.000","-99.000","20.700","","16.300",""
"C0C710","2020-03-06 14:00:00","143.000","273.000","0.900","20.000","0.740","999.800","","0.000","-99.000","-99.000","-99.000","22.900","","13.900",""
"C0D360","2020-03-06 14:00:00","523.000","0.000","0.000","16.600","0.850","954.900","","0.000","-99.000","-99.000","-99.000","20.800","","11.100",""
"C0C680","2020-03-06 14:00:00","228.000","123.000","0.900","20.100","0.720","987.900","","0.000","-99.000","-99.000","-99.000","21.000","","12.600",""
"C0X140","2020-03-06 14:00:00","17.000","351.000","0.800","23.900","0.620","1013.300","","0.000","-99.000","-99.000","-99.000","24.100","","15.900",""
"C0V710","2020-03-06 14:00:00","34.000","336.000","3.200","23.600","0.670","1010.900","","0.000","-99.000","-99.000","-99.000","25.900","","18.900",""
"C0G840","2020-03-06 14:00:00","32.000","208.000","0.800","24.700","0.620","1011.400","","0.000","-99.000","-99.000","-99.000","25.000","","14.200",""
"C0S890","2020-03-06 14:00:00","238.000","224.000","1.300","22.200","0.590","992.300","","0.000","-99.000","-99.000","-99.000","22.300","","15.800",""
"C0T820","2020-03-06 14:00:00","550.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F9I0","2020-03-06 14:00:00","194.000","349.000","3.200","20.700","0.750","992.900","","0.000","-99.000","-99.000","-99.000","21.200","","13.000",""
"C0C650","2020-03-06 14:00:00","208.000","237.000","0.400","18.600","0.780","991.800","","0.000","-99.000","-99.000","-99.000","19.000","","13.500",""
"C0R600","2020-03-06 14:00:00","766.000","268.000","2.300","19.900","0.830","929.000","","0.000","-99.000","-99.000","-99.000","21.100","","15.700",""
"C0Z320","2020-03-06 14:00:00","646.000","0.000","0.200","18.300","0.750","943.500","","0.000","-99.000","-99.000","-99.000","19.200","","12.000",""
"C0V210","2020-03-06 14:00:00","734.000","225.000","3.500","23.500","0.560","933.100","","0.000","-99.000","-99.000","-99.000","24.100","","16.300",""
"C0K240","2020-03-06 14:00:00","1132.000","338.000","1.000","15.300","0.990","893.200","","0.000","-99.000","-99.000","-99.000","20.800","","13.000",""
"C0M520","2020-03-06 14:00:00","15.000","333.000","3.100","22.100","0.670","1013.100","","0.000","-99.000","-99.000","-99.000","22.200","","14.500",""
"C0A530","2020-03-06 14:00:00","300.000","138.000","2.300","19.900","0.880","981.800","","0.000","-99.000","-99.000","-99.000","23.400","","12.500",""
"C0E820","2020-03-06 14:00:00","220.000","42.000","1.400","19.500","0.720","990.400","","0.000","-99.000","-99.000","-99.000","20.500","","11.700",""
"C0G760","2020-03-06 14:00:00","53.000","270.000","2.000","23.500","0.690","1011.700","","0.000","-99.000","-99.000","-99.000","24.000","","14.200",""
"CM0120","2020-03-06 14:00:00","4.000","337.000","1.000","22.100","0.660","1015.200","","0.000","-99.000","-99.000","-99.000","22.300","","16.100",""
"C0Z290","2020-03-06 14:00:00","946.000","203.000","1.100","15.600","0.870","911.500","","0.000","-99.000","-99.000","-99.000","16.800","","10.600",""
"C0V680","2020-03-06 14:00:00","40.000","297.000","3.000","24.100","0.660","1010.300","","0.000","-99.000","-99.000","-99.000","26.200","","17.200",""
"C0F9U0","2020-03-06 14:00:00","74.000","259.000","1.500","24.500","0.590","1006.700","","0.000","-99.000","-99.000","-99.000","24.600","","15.600",""
"C0AI10","2020-03-06 14:00:00","76.000","287.000","0.300","21.900","0.720","1006.500","","0.000","-99.000","-99.000","-99.000","24.300","","15.700",""
"C0V530","2020-03-06 14:00:00","34.000","296.000","1.800","24.700","0.550","1010.900","","0.000","-99.000","-99.000","-99.000","24.900","","16.000",""
"C0R550","2020-03-06 14:00:00","38.000","257.000","2.500","26.000","0.620","1011.200","","0.000","8.000","250.000","","26.600","","18.000",""
"C0F9L0","2020-03-06 14:00:00","253.000","346.000","2.500","21.200","0.750","986.000","","0.000","-99.000","-99.000","-99.000","22.200","","13.400",""
"C0A950","2020-03-06 14:00:00","60.000","109.000","6.400","19.100","0.920","1009.900","","0.000","-99.000","-99.000","-99.000","20.100","","15.900",""
"C0R160","2020-03-06 14:00:00","45.000","0.000","0.200","26.500","0.590","1008.800","","0.000","-99.000","-99.000","-99.000","26.500","","17.400",""
"C0F9S0","2020-03-06 14:00:00","43.000","231.000","1.900","24.100","0.590","1010.500","","0.000","-99.000","-99.000","-99.000","24.400","","15.300",""
"C0M820","2020-03-06 14:00:00","980.000","233.000","2.700","18.500","0.760","906.700","","0.000","-99.000","-99.000","-99.000","19.900","","13.400",""
"C0G870","2020-03-06 14:00:00","12.000","7.000","2.000","23.600","0.620","1015.200","","0.000","-99.000","-99.000","-99.000","23.600","","14.800",""
"C0R530","2020-03-06 14:00:00","16.000","266.000","4.300","23.000","0.690","1013.000","","0.000","-99.000","-99.000","-99.000","23.800","","18.500",""
"C0O840","2020-03-06 14:00:00","134.000","297.000","2.400","22.300","0.700","998.300","","0.000","-99.000","-99.000","-99.000","23.000","","14.400",""
"C0A890","2020-03-06 14:00:00","40.000","0.000","0.200","21.300","0.740","1011.200","","0.500","-99.000","-99.000","-99.000","21.700","","13.300",""
"C0A660","2020-03-06 14:00:00","97.000","0.000","0.100","21.200","0.680","1004.700","","0.500","-99.000","-99.000","-99.000","21.800","","13.300",""
"C0T9H0","2020-03-06 14:00:00","725.000","116.000","1.700","16.500","0.990","936.000","","0.000","-99.000","-99.000","-99.000","18.300","","11.800",""
"C0R270","2020-03-06 14:00:00","51.000","310.000","2.800","26.100","0.620","1008.400","","0.000","-99.000","-99.000","-99.000","26.800","","18.700",""
"C0O980","2020-03-06 14:00:00","18.000","293.000","1.800","25.800","0.570","1014.400","","0.000","-99.000","-99.000","-99.000","26.100","","15.900",""
"C0T9I0","2020-03-06 14:00:00","152.000","0.000","0.100","20.900","0.730","1000.500","","0.500","-99.000","-99.000","-99.000","21.200","","14.800",""
"C0V760","2020-03-06 14:00:00","30.000","311.000","2.400","24.800","0.600","1012.100","","0.000","-99.000","-99.000","-99.000","25.600","","17.300",""
"C0AG90","2020-03-06 14:00:00","25.000","29.000","0.900","22.200","0.700","1013.600","","0.000","-99.000","-99.000","-99.000","23.800","","15.500",""
"C0R570","2020-03-06 14:00:00","37.000","71.000","2.400","26.900","0.560","1009.300","","0.000","-99.000","-99.000","-99.000","26.900","","18.600",""
"C0O900","2020-03-06 14:00:00","9.000","322.000","2.600","23.800","0.740","1014.400","","0.000","-99.000","-99.000","-99.000","24.200","","15.700",""
"C0AD00","2020-03-06 14:00:00","86.000","95.000","2.200","19.900","0.820","1006.200","","0.000","-99.000","-99.000","-99.000","20.200","","14.900",""
"C0V700","2020-03-06 14:00:00","24.000","290.000","1.700","24.300","0.660","1011.700","","0.000","-99.000","-99.000","-99.000","25.200","","18.400",""
"C0AH00","2020-03-06 14:00:00","38.000","359.000","2.600","20.900","0.800","1011.100","","0.000","7.700","343.000","","21.600","","13.900",""
"C0X080","2020-03-06 14:00:00","2.000","343.000","2.500","24.300","0.650","1015.000","","0.000","-99.000","-99.000","-99.000","24.400","","15.000",""
"C0G910","2020-03-06 14:00:00","42.000","289.000","1.600","23.400","0.640","1011.500","","0.000","-99.000","-99.000","-99.000","23.600","","14.400",""
"C0I480","2020-03-06 14:00:00","2165.000","18.000","1.000","12.400","0.800","789.100","","0.000","-99.000","-99.000","-99.000","13.400","","6.600",""
"C0A860","2020-03-06 14:00:00","362.000","8.000","0.700","16.900","1.000","974.600","","0.500","-99.000","-99.000","-99.000","16.900","","11.700",""
"C0U940","2020-03-06 14:00:00","25.000","3.000","0.600","19.400","0.790","1015.000","","0.500","-99.000","-99.000","-99.000","20.500","","13.600",""
"C0S970","2020-03-06 14:00:00","19.000","80.000","4.000","23.100","0.680","1014.500","","0.000","-99.000","-99.000","-99.000","23.400","","18.500",""
"C0V260","2020-03-06 14:00:00","126.000","281.000","2.500","27.700","0.510","1000.300","","0.000","-99.000","-99.000","-99.000","28.600","","17.300",""
"C0H990","2020-03-06 14:00:00","3076.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F9K0","2020-03-06 14:00:00","30.000","11.000","4.100","20.700","0.790","1011.000","","0.000","-99.000","-99.000","-99.000","21.100","","14.400",""
"C0AH90","2020-03-06 14:00:00","660.000","42.000","0.300","15.800","0.900","944.200","","0.500","-99.000","-99.000","-99.000","16.900","","10.800",""
"C0W150","2020-03-06 14:00:00","42.000","70.000","1.600","19.300","0.610","1012.800","","0.000","-99.000","-99.000","-99.000","19.300","","12.700",""
"C0F000","2020-03-06 14:00:00","273.000","350.000","2.000","20.900","0.910","982.300","","0.000","-99.000","-99.000","-99.000","22.300","","13.200",""
"C0K410","2020-03-06 14:00:00","20.000","293.000","1.400","23.800","0.610","1012.000","","0.000","-99.000","-99.000","-99.000","23.800","","15.100",""
"C0R140","2020-03-06 14:00:00","740.000","327.000","3.400","20.300","0.900","934.300","","0.000","-99.000","-99.000","-99.000","21.700","","14.200",""
"C0V800","2020-03-06 14:00:00","256.000","229.000","0.700","26.300","0.550","983.800","","0.000","-99.000","-99.000","-99.000","26.300","","18.900",""
"C0S830","2020-03-06 14:00:00","288.000","109.000","0.800","21.000","0.800","985.700","","0.000","-99.000","-99.000","-99.000","22.700","","15.400",""
"C0S920","2020-03-06 14:00:00","98.000","117.000","1.000","23.300","0.700","1000.500","","0.000","-99.000","-99.000","-99.000","24.800","","17.500",""
"C0V640","2020-03-06 14:00:00","35.000","322.000","2.800","23.900","0.660","1011.100","","0.000","-99.000","-99.000","-99.000","23.900","","16.800",""
"C0AH80","2020-03-06 14:00:00","68.000","105.000","1.300","21.900","0.700","1007.100","","0.000","-99.000","-99.000","-99.000","23.800","","14.400",""
"C0K250","2020-03-06 14:00:00","12.000","264.000","0.700","23.500","0.660","1014.300","","0.000","-99.000","-99.000","-99.000","24.600","","14.600",""
"C0R840","2020-03-06 14:00:00","536.000","52.000","4.300","19.900","-99.000","955.100","","0.000","-99.000","-99.000","-99.000","21.600","","14.900",""
"C0I410","2020-03-06 14:00:00","180.000","229.000","2.000","22.500","0.680","994.300","","0.500","-99.000","-99.000","-99.000","24.000","","14.700",""
"C0M410","2020-03-06 14:00:00","245.000","359.000","2.700","22.200","0.690","983.100","","0.000","-99.000","-99.000","-99.000","26.600","","17.800",""
"C0F9Z0","2020-03-06 14:00:00","3193.000","190.000","1.800","6.400","0.850","695.300","","1.000","7.100","337.000","","8.200","","1.000",""
"C0G810","2020-03-06 14:00:00","26.000","238.000","0.900","25.400","0.590","1012.500","","0.000","-99.000","-99.000","-99.000","25.400","","15.400",""
"C0U650","2020-03-06 14:00:00","442.000","89.000","1.500","17.300","0.900","966.500","","0.000","-99.000","-99.000","-99.000","20.300","","11.700",""
"C0D660","2020-03-06 14:00:00","65.000","46.000","0.400","20.100","0.700","1008.500","","0.000","-99.000","-99.000","-99.000","20.100","","14.800",""
"C0E540","2020-03-06 14:00:00","32.000","22.000","2.300","23.000","0.650","1012.700","","0.000","-99.000","-99.000","-99.000","23.000","","14.500",""
"C0W170","2020-03-06 14:00:00","42.000","20.000","5.200","12.100","0.760","1012.000","","0.000","-99.000","-99.000","-99.000","12.100","","10.500",""
"C0Z150","2020-03-06 14:00:00","27.000","142.000","4.000","21.100","0.760","1014.000","","0.000","-99.000","-99.000","-99.000","21.700","","16.100",""
"C0S840","2020-03-06 14:00:00","22.000","56.000","3.600","23.900","0.720","1016.100","","0.000","-99.000","-99.000","-99.000","24.400","","19.400",""
"C0H9A0","2020-03-06 14:00:00","1595.000","74.000","1.500","16.700","0.790","846.800","","0.000","-99.000","-99.000","-99.000","18.900","","9.500",""
"C0Z300","2020-03-06 14:00:00","182.000","145.000","0.700","22.100","0.720","996.700","","0.000","-99.000","-99.000","-99.000","22.100","","15.400",""
"C0G730","2020-03-06 14:00:00","27.000","301.000","1.500","22.600","0.700","1013.100","","0.000","-99.000","-99.000","-99.000","22.900","","14.000",""
"C0V730","2020-03-06 14:00:00","33.000","309.000","2.100","25.700","0.570","1011.700","","0.000","-99.000","-99.000","-99.000","26.700","","18.200",""
"C0SA00","2020-03-06 14:00:00","466.000","115.000","2.700","19.900","0.800","963.200","","0.000","-99.000","-99.000","-99.000","21.800","","14.600",""
"C0S900","2020-03-06 14:00:00","27.000","68.000","2.400","23.400","0.800","1013.700","","5.500","-99.000","-99.000","-99.000","23.900","","19.400",""
"C0C480","2020-03-06 14:00:00","105.000","274.000","0.300","20.600","0.710","1003.800","","0.000","-99.000","-99.000","-99.000","22.400","","14.100",""
"C0V720","2020-03-06 14:00:00","15.000","292.000","2.800","25.400","0.610","1013.400","","0.000","-99.000","-99.000","-99.000","25.600","","19.600",""
"C0UA60","2020-03-06 14:00:00","566.000","186.000","3.000","17.800","0.870","951.600","","0.000","9.000","183.000","","19.400","","12.100",""
"C0A980","2020-03-06 14:00:00","11.000","120.000","1.400","22.800","0.600","1015.200","","0.000","-99.000","-99.000","-99.000","23.500","","15.000",""
"C0C670","2020-03-06 14:00:00","250.000","271.000","1.000","18.300","0.770","987.500","","0.000","-99.000","-99.000","-99.000","19.100","","13.000",""
"C0K550","2020-03-06 14:00:00","15.000","294.000","2.200","22.700","0.660","1013.900","","0.000","-99.000","-99.000","-99.000","24.000","","15.200",""
"C0R350","2020-03-06 14:00:00","35.000","54.000","5.300","25.300","0.660","1011.500","","0.000","11.400","58.000","","26.000","","20.400",""
"C0T9F0","2020-03-06 14:00:00","251.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0D390","2020-03-06 14:00:00","146.000","0.000","0.000","19.500","0.780","997.800","","0.000","-99.000","-99.000","-99.000","21.000","","13.900",""
"C0E430","2020-03-06 14:00:00","258.000","0.000","0.000","18.500","0.760","989.500","","0.000","-99.000","-99.000","-99.000","19.800","","12.000",""
"C0O990","2020-03-06 14:00:00","18.000","296.000","1.500","25.500","0.580","1012.900","","0.000","-99.000","-99.000","-99.000","25.900","","16.300",""
"CM0010","2020-03-06 14:00:00","68.000","36.000","2.600","21.700","0.680","1008.400","","0.000","-99.000","-99.000","-99.000","21.900","","14.500",""
"C0K500","2020-03-06 14:00:00","12.000","296.000","1.400","23.100","0.640","1013.000","","0.000","-99.000","-99.000","-99.000","23.800","","14.900",""
"C0X260","2020-03-06 14:00:00","39.000","315.000","2.500","22.700","0.670","1011.300","","0.000","-99.000","-99.000","-99.000","23.400","","14.800",""
"C0ACA0","2020-03-06 14:00:00","25.000","66.000","1.400","21.800","0.670","1011.800","","0.000","-99.000","-99.000","-99.000","23.400","","14.800",""
"C0F930","2020-03-06 14:00:00","100.000","342.000","0.900","22.200","0.760","1003.900","","0.000","-99.000","-99.000","-99.000","23.100","","13.900",""
"C0I010","2020-03-06 14:00:00","1562.000","299.000","2.300","18.100","0.570","849.000","","0.000","-99.000","-99.000","-99.000","19.000","","11.300",""
"C0R190","2020-03-06 14:00:00","32.000","275.000","2.600","26.800","0.570","1010.400","","0.000","-99.000","-99.000","-99.000","27.100","","18.300",""
"C0E420","2020-03-06 14:00:00","19.000","30.000","1.300","20.800","0.690","1011.800","","0.000","-99.000","-99.000","-99.000","20.900","","14.300",""
"C0W160","2020-03-06 14:00:00","49.000","37.000","8.200","14.500","0.730","1008.300","","0.000","-99.000","-99.000","-99.000","14.700","","11.600",""
"C0I460","2020-03-06 14:00:00","110.000","322.000","2.700","24.400","0.610","1002.800","","0.000","-99.000","-99.000","-99.000","24.400","","15.500",""
"C0A9F0","2020-03-06 14:00:00","35.000","78.000","2.200","22.500","0.650","1012.100","","0.000","7.700","80.000","","23.600","","14.700",""
"C0F9A0","2020-03-06 14:00:00","425.000","273.000","1.600","23.100","0.660","967.300","","0.000","-99.000","-99.000","-99.000","23.100","","13.700",""
"C0O950","2020-03-06 14:00:00","4.000","333.000","3.200","22.400","0.740","1014.200","","0.000","-99.000","-99.000","-99.000","23.100","","16.000",""
"C0M760","2020-03-06 14:00:00","40.000","280.000","1.500","23.200","0.640","1011.000","","0.000","-99.000","-99.000","-99.000","23.300","","14.900",""
"C0AH70","2020-03-06 14:00:00","34.000","79.000","2.000","22.200","0.610","1012.300","","0.000","-99.000","-99.000","-99.000","22.900","","14.800",""
